맛있닭 닭가슴살 한끼스테이크 토마토,푸드나무,100,1팩,FALSE,156,416,12,7,1,18
맛있닭 닭가슴살 한끼스테이크 치즈,푸드나무,100,1팩,FALSE,173,442,9,4,3,19
맛있닭 소프트 안심 오리지널,푸드나무,100,1팩,FALSE,110,380,5,5,0,20
맛있닭 소프트 안심 훈제맛,푸드나무,100,1팩,FALSE,115,330,4,4,0,21
맛있닭 소프트 안심 고추맛,푸드나무,100,1팩,FALSE,110,360,5,4,0,20
맛있닭 소프트 안심 마늘맛,푸드나무,100,1팩,FALSE,110,390,5,4,0,19
맛있닭 소프트 안심 카레맛,푸드나무,100,1팩,FALSE,110,380,7,5,0,19
맛있닭 소프트 닭가슴살 고추맛,푸드나무,100,1팩,FALSE,110,260,3,2,0.2,23
맛있닭 소프트 닭가슴살 마늘맛,푸드나무,100,1팩,FALSE,110,360,4,2,0.2,22
맛있닭 소프트 닭가슴살 탄두리맛,푸드나무,100,1팩,FALSE,110,260,3,0,0.2,24
맛있닭 닭가슴살 한끼순대,푸드나무,200,1팩,FALSE,231.1,702.06,22.14,1.1,1.3,17.5
맛있닭 프로틴 닭가슴살 훈제맛,푸드나무,100,1팩,FALSE,175.4,55.5,2.9,0,1.7,31.5
맛있닭 프로틴 닭가슴살 카레맛,푸드나무,100,1팩,FALSE,168.6,131.9,3.4,0,1.6,30.2
맛있닭 프로틴 닭가슴살 칠리맛,푸드나무,100,1팩,FALSE,151.7,67.5,1.7,0,0.9,31.5
맛있닭 닭가슴살 한끼피자,푸드나무,100,100g,FALSE,191,299,16,0,2,25
맛있닭 닭가슴살 야채플러스 한끼피자,푸드나무,100,100g,FALSE,160,230,16,2,2.5,14
맛있닭 닭가슴살 한끼브리또,푸드나무,100,100g,FALSE,180,440,23,1,2,14
맛있닭 닭가슴살 한끼브리또 갈릭,푸드나무,100,100g,FALSE,202,253,28,3,2.3,11
맛있닭 닭가슴살 한끼브리또 매콤바베큐,푸드나무,100,100g,FALSE,197,365,26,2,2.4,13
맛있닭 닭가슴살 소시지 한끼브리또 칠리,푸드나무,200,1팩,FALSE,347,785,42,2,28,28
맛있닭 닭가슴살 소시지 한끼브리또 갈릭,푸드나무,200,1팩,FALSE,360,812,43,4,2.9,28
맛있닭 닭가슴살 소시지 한끼브리또 매콤바베큐,푸드나무,200,1팩,FALSE,357,862,41,4,2.7,26
맛있닭 다이어트 도시락 게살 볶음밥 & 닭가슴살볼 깻잎맛,푸드나무,210,1팩,FALSE,330,56,56,8,0.7,16
맛있닭 다이어트 도시락 새우곤약볶음밥 & 닭가슴살 동그랑땡,푸드나무,210,1팩,FALSE,318.6,663.8,47.9,13.2,1.7,12.4
맛있닭 다이어트 도시락 양송이곤약볶음밥 & 스팀닭가슴살 고추맛,푸드나무,210,1팩,FALSE,300.9,645.3,43.5,2.3,1.3,14.6
맛있닭 다이어트 도시락 연근우엉밥 & 스팀 닭가슴살 마늘맛,푸드나무,210,1팩,FALSE,326.6,605.9,48.7,3.2,1.3,14.5
맛있닭 다이어트 도시락 카레곤약볶음밥 & 닭가슴살볼 오리지널,푸드나무,210,1팩,FALSE,295.9,948.8,45.6,15.3,0.8,18.5
베스틱 닭가슴살소시지 꼬치 매콤치즈맛,푸드나무,70,1팩,FALSE,91.8,174.78,0.43,0.31,1.03,14.97
베스틱 닭가슴살소시지 꼬치 고추맛,푸드나무,70,1팩,FALSE,76.4,190.3,0.41,0.4,0.35,16.49
러브잇 다이어트 도시락 닭가슴살 볼&구운감자,푸드나무,170,1팩,FALSE,211.5,571.9,24.5,4.6,1,20.7
러브잇 다이어트 도시락 닭가슴살 볼&구운사과,푸드나무,170,1팩,FALSE,180.2,478.4,21.8,16,0.7,17.2
러브잇 다이어트 도시락 닭가슴살 볼&구운야채,푸드나무,170,1팩,FALSE,178,459.9,19.7,13.9,0.7,19
러브잇 다이어트 도시락 소프트 닭가슴살&구운감자,푸드나무,170,1팩,FALSE,178.8,559.3,20.1,7,0.5,20.1
러브잇 다이어트 도시락 소프트 닭가슴살&구운사과,푸드나무,170,1팩,FALSE,152.3,510,19.7,13.6,0.2,16.8
러브잇 다이어트 도시락 소프트 닭가슴살&구운야채,푸드나무,170,1팩,FALSE,154,504.9,19,10.5,0.2,17.2
잇메이트 닭가슴살 소시지 볶음밥 훈제맛,푸드나무,200,1팩,FALSE,325,920,47,2,2,16
잇메이트 닭가슴살 소시지 볶음밥 마늘맛,푸드나무,200,1팩,FALSE,420,770,51,3,2.6,13
잇메이트 닭가슴살 소시지 볶음밥 고추맛,푸드나무,200,1팩,FALSE,330,810,46,3,2.2,14
잇메이트 닭가슴살 현미볶음밥 갈비맛,푸드나무,200,1팩,FALSE,300,710,45,6.2,0.8,21
잇메이트 닭가슴살 현미볶음밥 양송이맛,푸드나무,200,1팩,FALSE,295,590,46,3,0.8,18
잇메이트 닭가슴살 현미볶음밥 김치맛,푸드나무,200,1팩,FALSE,280,880,41,3,0.8,21
잇메이트 닭가슴살 도시락 소시지볶음밥 고추맛 스팀 오리지널,푸드나무,230,1팩,FALSE,276,662,34,7,1.5,20
잇메이트 닭가슴살 도시락 소시지볶음밥 훈제맛 스팀 마늘맛,푸드나무,230,1팩,FALSE,272,689,34,7,1.4,21
잇메이트 닭가슴살 도시락 현미볶음밥 양송이맛 스팀 고추맛,푸드나무,230,1팩,FALSE,255,527,33,7,0.8,22
잇메이트 소떡소떡 오리지널,푸드나무,150,1팩,FALSE,233,467,40,0,0,16
잇메이트 소떡소떡 달콤,푸드나무,160,1팩,FALSE,265,580,44,3,0,19
잇메이트 소떡소떡 매콤,푸드나무,160,1팩,FALSE,270,615,45,4,0,18
잇메이트 크리스피 핫도그 훈제,푸드나무,100,1팩,FALSE,230,500,29,9,1.7,11
러브잇 닭가슴살 스테이크 오리지널,푸드나무,100,1팩,FALSE,124,365,7,3,0,20
러브잇 닭가슴살 스테이크 매콤한 고추맛,푸드나무,100,1팩,FALSE,140,354,11,4,1.1,17
러브잇 닭가슴살 스테이크 알싸한 마늘맛,푸드나무,100,1팩,FALSE,149,374,10,4,1.3,17
리얼원 닭가슴살 소시지 훈제,푸드나무,100,1팩,FALSE,135,430,6,0,0.5,23
리얼원 닭가슴살 소시지 청양고추,푸드나무,100,1팩,FALSE,130,380,5,0,0.6,22
리얼원 닭가슴살 소시지 마늘,푸드나무,100,1팩,FALSE,125,380,5,0,0.6,21
리얼원 닭가슴살 소시지 매콤치즈,푸드나무,100,1팩,FALSE,120,310,5,0,1,19
맛있찬 닭가슴살 동그랑땡,푸드나무,100,1팩,FALSE,189,298.13,3.36,1.89,1.52,18.32
원에이엠 곤약김말이,푸드나무,100,100g,FALSE,149,190.8,25.1,0.9,0.9,2.2
네이처엠 아이스 유기농 군밤,푸드나무,100,1팩,FALSE,188,0,40,11,0,5
편한한끼 덮시락 김치볶음밥과 닭가슴살소세지,아이디그룹,250,1팩,FALSE,390,887,60,5,2.7,14
편한한끼 덮시락 중화볶음밥과 불닭,아이디그룹,250,1팩,FALSE,470,1027,64,5,3.1,18
편한한끼 덮시락 햄야채볶음밥과 계란후라이,아이디그룹,250,1팩,FALSE,360,993,56,3,2.4,13
편한한끼 덮시락 시래기표고밥과 제육볶음,아이디그룹,250,1팩,FALSE,450,735,73,8,4.1,11
편한한끼 덮시락 야채볶음밥과 블랙알리오찜닭,아이디그룹,250,1팩,FALSE,450,897,71,8,2.9,17
편한한끼 덮시락 강황버섯볶음밥과 제육볶음,아이디그룹,250,1팩,FALSE,510,885,69,8,6,13
포르미 반칙도시락 매콤 데리 닭가슴살,포미다이어트,230,1팩,FALSE,364,620,56,12,1.6,23
포르미 반칙도시락 올리브허브 닭가슴살,포미다이어트,220,1팩,FALSE,356,388,46,6,2,24
포르미 반칙도시락 훈제 닭가슴살,포미다이어트,217,1팩,FALSE,341,670,45,11,2.5,19
포르미 반칙도시락 칠리 닭가슴살,포미다이어트,230,1팩,FALSE,333,564,48,8,1.7,13
포르미 반칙도시락 참치 소고기 스테이크,포미다이어트,230,1팩,FALSE,367,553,49,8,3.3,18
포르미 반칙도시락 로제 닭가슴살,포미다이어트,220,1팩,FALSE,337,633,37,8,3.6,26
포르미 반칙도시락 토마토 닭가슴살,포미다이어트,222,1팩,FALSE,316,540,43,6,1.1,24
포르미 반칙도시락 오믈렛 골드,포미다이어트,230,1팩,FALSE,393,777,39,6,4.3,19
허닭식단 맛있는 김치볶음밥 ,허닭,250,1팩,FALSE,439,565,66,5,4,6.5
허닭식단 맛있는 낙지볶음밥,허닭,250,1팩,FALSE,450,1224,81,8.3,0.8,8.5
허닭식단 맛있는 닭갈비볶음밥,허닭,250,1팩,FALSE,440,948,80,5,1.8,10
허닭식단 맛있는 새우볶음밥,허닭,250,1팩,FALSE,400,780,72,4,0.7,8
허닭식단 맛있는 소불고기볶음밥,허닭,250,1팩,FALSE,430,1070,79,7.8,1.5,9.5
허닭식단 맛있는 잡채볶음밥,허닭,250,1팩,FALSE,369,863,71,5,1,7.7
허닭식단 맛있는 햄야채볶음밥,허닭,250,1팩,FALSE,445,923,75,2,404,8.3
굳닭 닭가슴살 스테이크 오리지널,삼원씨엔씨,100,1팩,FALSE,115,460,6,1,1.5,18
굳닭 닭가슴살 스테이크 갈비맛,삼원씨엔씨,100,1팩,FALSE,125,420,6,3,1.2,18
굳닭 닭가슴살 스테이크 청양고추,삼원씨엔씨,100,1팩,FALSE,120,460,6,2,1,18
굳닭 닭가슴살 소시지 바 오리지널,삼원씨엔씨,70,1팩,FALSE,93,162,2,0,1,14
굳닭 닭가슴살 소시지 바 고구마,삼원씨엔씨,70,1팩,FALSE,155,303,7,4,3,9
굳닭 닭가슴살 소시지 바 청양고추,삼원씨엔씨,70,1팩,FALSE,157,295,4,2,4,11
굳닭 닭가슴살 소시지 바 카레,삼원씨엔씨,70,1팩,FALSE,99,176,3,1,1,14
굳닭 닭가슴살 소시지 바 훈제,삼원씨엔씨,70,1팩,FALSE,102,173,3,1,1,15
굳닭 닭가슴살 소시지 갈릭맛,삼원씨엔씨,100,1팩,FALSE,143,170,1,1,2,19
굳닭 닭가슴살 소시지 오리지널 low,삼원씨엔씨,100,1팩,FALSE,144,145,3,1,2,18
굳닭 닭가슴살 소시지 고구마,삼원씨엔씨,100,1팩,FALSE,222,433,11,5,5,13
굳닭 닭가슴살 소시지 청양고추,삼원씨엔씨,100,1팩,FALSE,225,421,5,3,5,16
굳닭 닭가슴살 소시지 오리지널,삼원씨엔씨,100,1팩,FALSE,134,231,3,0,2,20
굳닭 닭가슴살 소시지 훈제,삼원씨엔씨,100,1팩,FALSE,146,248,4,1,1,21
굳닭 닭가슴살 소시지 카레,삼원씨엔씨,100,1팩,FALSE,142,252,4,1,1,20
굳닭 닭가슴살 소시지 바질,삼원씨엔씨,100,1팩,FALSE,157,230,3,1,3,19
굳닭 촉촉 수비드 닭가슴살 슬라이스 오리지널,삼원씨엔씨,100,1팩,FALSE,144,155,1.7,0.7,0.7,31
굳닭 촉촉 수비드 닭가슴살 슬라이스 불갈비맛,삼원씨엔씨,100,1팩,FALSE,123,310,2,1.2,0.1,26
굳닭 촉촉 수비드 닭가슴살 슬라이스 탄두리,삼원씨엔씨,100,1팩,FALSE,123,310,2,1.2,0.1,26
굳닭 닭가슴살 매콤 핫도그,삼원씨엔씨,80,1팩,FALSE,160,520,24,8,1.2,9
굳닭 닭가슴살 흑현미 핫도그,삼원씨엔씨,80,1팩,FALSE,185,370,24,7,2.2,8
이젠슬림 쉐프의 혼밥 미니고구마&닭가슴살 슬라이스,삼원씨엔씨,100,100g,FALSE,154,136,23,8.4,0.7,9
이젠슬림 쉐프의 혼밥 새우볶음밥&두부스테이크,삼원씨엔씨,100,100g,FALSE,155,428,21,1,1.5,7
이젠슬림 쉐프의 혼밥 곤드레나물밥&참치오믈렛,삼원씨엔씨,100,100g,FALSE,157,318,23,0,1,6
이젠슬림 쉐프의 혼밥 단호박영양밥&닭가슴살소시지,삼원씨엔씨,100,100g,FALSE,164,349,18,0,1.3,9
이젠슬림 쉐프의 혼밥 퀴노아영양밥&닭가슴살슬라이스,삼원씨엔씨,100,100g,FALSE,159,273,20,1,0.9,9
이젠슬림 쉐프의 혼밥 연근영양밥&닭가슴살 큐브,삼원씨엔씨,100,100g,FALSE,138,398,20,0,0.5,7
바디닭 소프트 닭가슴살 오리지널,빅터컴퍼니,100,1팩,FALSE,124,257,0.06,0,0.1,27
바디닭 소프트 닭가슴살 그릴,빅터컴퍼니,100,1팩,FALSE,119.7,358.9,1.06,0,0.1,25.7
바디닭 소프트 닭가슴살 저염,빅터컴퍼니,100,1팩,FALSE,130.2,51.8,1.7,0.5,0.4,26.8
바디닭 소프트 슬라이스 닭가슴살 양념치킨,빅터컴퍼니,100,1팩,FALSE,127.49,421.64,8.61,4.54,0.06,20.99
바디닭 소프트 슬라이스 닭가슴살 데리야끼,빅터컴퍼니,100,1팩,FALSE,119.73,490.87,6.33,6.25,0.18,21.69
바디닭 오리지널 닭가슴살 소시지,빅터컴퍼니,100,1팩,FALSE,134,231,3,0,2,20
바디닭 담백 훈제 닭가슴살 소시지,빅터컴퍼니,100,1팩,FALSE,155,271,7,1,3,19
바디닭 매콤청양고추 닭가슴살 소시지,빅터컴퍼니,100,1팩,FALSE,141,359,5,2,1,22
바디닭 오리지널 닭가슴살 소시지 꼬치,빅터컴퍼니,70,1팩,FALSE,93,162,2,0,1,14
바디닭 담백 훈제 닭가슴살 소시지 꼬치,빅터컴퍼니,70,1팩,FALSE,108,190,5,1,2,14
바디닭 매콤 청양고추 닭가슴살 소시지 꼬치,빅터컴퍼니,70,1팩,FALSE,99,251,3,2,1,15
바디닭 오리지널 닭가슴살 스테이크,빅터컴퍼니,100,1팩,FALSE,156,350,4,3,2.9,21
바디닭 수비드 닭가슴살 바질,빅터컴퍼니,100,1팩,FALSE,122,218,1.7,0,0.59,26.73
탉 닭가슴살 스테이크 불고기맛,성원냉동식품,100,1팩,FALSE,135,220,8,1.24,0.49,21
탉 닭가슴살 스테이크 카레맛,성원냉동식품,100,1팩,FALSE,130,250,6,1.76,0.51,21
탉 닭가슴살 스테이크 간장불맛,성원냉동식품,100,1팩,FALSE,135,340,8,2,0.5,17
탉 닭가슴살 스테이크 매콤 치즈맛,성원냉동식품,100,1팩,FALSE,130,560,6,3,0.7,22
아임닭 쉐프메이드 청양고추맛 닭가슴살,와이즈유엑스글로벌,120,1팩,FALSE,128,192.3,1.7,1.2,0.6,27
아임닭 쉐프메이드 통후추맛 닭가슴살,와이즈유엑스글로벌,120,1팩,FALSE,140,140,1,1,0.7,28
아임닭 양념치킨소스 슬라이스 닭가슴살,와이즈유엑스글로벌,130,1팩,FALSE,160,460,9,3,0.5,25
아임닭 닭가슴살 프랑크 오리지널 꼬치,와이즈유엑스글로벌,70,1팩,FALSE,105,269.7,2.2,1.1,1.3,14
아임닭 닭가슴살 프랑크 허브맛 꼬치,와이즈유엑스글로벌,70,1팩,FALSE,104,198,0.9,0.6,1.1,14
아임닭 청양고추맛 닭가슴살 큐브 매콤청양,와이즈유엑스글로벌,100,1팩,FALSE,117,148.2,6.3,2.4,0.4,20
아임닭 순한불고기맛 닭가슴살 큐브 버섯야채,와이즈유엑스글로벌,100,1팩,FALSE,130,160,13,3,0.5,15
아임닭 닭가슴살 치킨팝콘 카레맛,와이즈유엑스글로벌,100,1팩,FALSE,150,340,9,1,1,18
아임닭 빅볼 닭가슴살 자연치즈,와이즈유엑스글로벌,100,1팩,FALSE,155,210,5,2,2.2,22
아임닭 닭가슴살 함박스테이크 오리지널,와이즈유엑스글로벌,100,1팩,FALSE,155,220,9,0,1.8,16
아임닭 씬 닭가슴살 만두 오리지널,와이즈유엑스글로벌,180,1팩,FALSE,245,360,27,5,1.8,21
아임닭 씬 닭가슴살 만두 김치,와이즈유엑스글로벌,180,1팩,FALSE,260,410,30,7,1.8,22
아임닭 닭가슴살 씨스루 만두 청양고추맛,와이즈유엑스글로벌,180,1팩,FALSE,280,470,40,3,2.2,14
아임닭 맛있는 닭가슴살 김치볶음밥,와이즈유엑스글로벌,195,1팩,FALSE,250,400,41,1,0.9,11
아임닭 모짜렐라 고구마 핫도그,와이즈유엑스글로벌,80,1팩,FALSE,170,300,24,8,2.2,8
아임닭 닭가슴살 핫바 불고기맛,와이즈유엑스글로벌,70,1팩,FALSE,95,290,8,3,0.3,13
아임닭 닭가슴살 핫바 청양고추맛,와이즈유엑스글로벌,70,1팩,FALSE,90,290,7,4,0.3,12
아임닭 쉐프메이드 리얼갈릭맛 닭가슴살,와이즈유엑스글로벌,120,1팩,FALSE,135,115,5,1,0.3,28
아임닭 쉐프메이드 탄두리 바베큐맛 닭가슴살,와이즈유엑스글로벌,120,1팩,FALSE,165,220,4,1,0.5,28
아임닭 토마토소스 슬라이스 닭가슴살,와이즈유엑스글로벌,130,1팩,FALSE,130,390,6,4,0.3,23
아임닭 갈릭맛 스테이크소스 슬라이스 닭가슴살,와이즈유엑스글로벌,130,1팩,FALSE,150,450,8,7,0.5,24
아임닭 양송이 크림소스 슬라이스 닭가슴살,와이즈유엑스글로벌,130,1팩,FALSE,125,320,5,2,1.7,21
아임닭 정통 독일식 닭가슴살 프랑크 오리지널,와이즈유엑스글로벌,120,1팩,FALSE,180,462.3,3.7,1.8,2.2,24
아임닭 매콤야채 닭가슴살 큐브 야채듬뿍,와이즈유엑스글로벌,100,1팩,FALSE,15,180,12,2,0.5,16
아임닭 매콤불고기맛 닭가슴살 큐브 매콤버섯,와이즈유엑스글로벌,100,1팩,FALSE,135,190,13,1,0.5,15
아임닭 카레맛 닭가슴살 큐브 정통카레,와이즈유엑스글로벌,100,1팩,FALSE,155,230,12,1,1.1,16
아임닭 닭가슴살 치킨 팝콘 오리지널,와이즈유엑스글로벌,100,1팩,FALSE,140,350,5,1,1.6,19
아임닭 빅볼 닭가슴살 매콤두부,와이즈유엑스글로벌,100,1팩,FALSE,140,160,11,1.5,0.7,16
아임닭 빅볼 닭가슴살 숯불갈비맛,와이즈유엑스글로벌,100,1팩,FALSE,140,230,8,4,0.4,20
아임닭 버섯듬뿍 닭가슴살 스테이크,와이즈유엑스글로벌,100,1팩,FALSE,130,160,9,1,0.5,16
아임닭 매콤 단호박 닭가슴살 스테이크,와이즈유엑스글로벌,100,1팩,FALSE,140,180,12,3,0.4,16
아임닭 닭가슴살 함박스테이크 콘치즈,와이즈유엑스글로벌,100,1팩,FALSE,180,150,6,0,3,19
다즐샵 새우볶음밥&해물닭가슴살완자,샛별푸드,250,1팩,FALSE,370,831,54,1,2.4,18
다즐샵 햄야채볶음밥&핫스테이크,샛별푸드,250,1팩,FALSE,440,1059,51,7,6,20
다즐샵 탄두리현미야채볶음밥&두툼야채고기완자,샛별푸드,235,1팩,FALSE,350,617,55,4,2.3,15
다즐샵 김치볶음밥&포크스테이크,샛별푸드,250,1팩,FALSE,415,931,49,13,4.4,17
다즐샵 단호박영양밥&치즈불닭,샛별푸드,230,1팩,FALSE,380,510,53,8,2.6,14
다즐샵 곤약현미야채영양밥&해물닭가슴살완자,샛별푸드,225,1팩,FALSE,260,217,40,5,1.5,12
다즐샵 곤약닭가슴살밥&두부닭가슴살스테이크,샛별푸드,225,1팩,FALSE,315,616,53,7,1.4,13
다즐샵 단호박야채현미밥&깻잎청양닭가슴살큐브,샛별푸드,225,1팩,FALSE,250,124,43,4,0.6,13
다즐샵 고구마퀴노아영양밥&핫커리닭가슴살큐브,샛별푸드,225,1팩,FALSE,350,328,57,5,1.2,14
다즐샵 단호박퀴노아영양밥&버섯단호박닭가슴살큐브,샛별푸드,225,1팩,FALSE,320,141,58,3,0.7,12
다즐샵 다섯가지나물밥&참스테이크,샛별푸드,230,1팩,FALSE,340,573,49,14,2.7,14
다즐샵 곤드레나물밥&두부닭가슴살스테이크,샛별푸드,230,1팩,FALSE,325,453,61,1,0.1,13
다즐샵 취나물밥&깻잎청양닭가슴살큐브,샛별푸드,230,1팩,FALSE,315,352,56,0,0.6,15
다즐샵 갈릭볶음밥&닭가슴살비엔나,샛별푸드,230,1팩,FALSE,360,739,51,6,1.2,15
다즐샵 강황버섯볶음밥&두부닭가슴살스테이크,샛별푸드,230,1팩,FALSE,360,638,54,9,0.8,14
팜블리 더 러쉬 알리오올리오밥&고기산적,제이유통,250,1팩,FALSE,499.5,467.5,62,0,6.8,14.5
팜블리 더 러쉬 알리오올리오밥&함박스테이크,제이유통,250,1팩,FALSE,440.5,454.5,53,0,5,2.5
팜블리 더 러쉬 계란밥&떡갈비스틱,제이유통,250,1팩,FALSE,489.3,558,53.8,0,6.8,13.3
팜블리 더 러쉬 치킨데리야끼밥&깻잎동그랑땡,제이유통,250,1팩,FALSE,407.8,461.3,55.8,0,3.8,15.5
팜블리 더 러쉬 치킨데리야끼밥&미트볼,제이유통,250,1팩,FALSE,426.5,733,57.3,0,4.5,14.5
팜블리 더 러쉬 나시고랭밥&피자오믈렛,제이유통,250,1팩,FALSE,371.3,409.8,57.3,0,4.5,12.3
닭가슴살 스테이크 갈비맛,푸드원,100,1팩,FALSE,213.2,182.4,3.4,0.2,1.9,23.8
닭가슴살 스테이크 오리지널,푸드원,100,1팩,FALSE,227.7,207.4,9,0.2,1.9,20.7
닭가슴살 스테이크 유자맛,푸드원,100,1팩,FALSE,224,211.8,3.7,0.2,2.1,23.5
닭가슴살 스테이크 매콤한맛,푸드원,100,1팩,FALSE,213.4,183,4.9,0.3,1.6,23.7
매일먹닭 닭가슴살 오리지널,모아그룹,100,100g,FALSE,124,257,0.06,0,0.1,27
매일먹닭 닭가슴살 그릴,모아그룹,100,100g,FALSE,119.7,358.9,1.06,0,0.1,25.7
매일먹닭 닭가슴살 갈릭,모아그룹,100,100g,FALSE,125.3,177,0.2,0,0.7,25.5
매일먹닭 닭가슴살 카레,모아그룹,100,100g,FALSE,153,340,13,1,0.1,21
매일먹닭 닭가슴살 볼케이노,모아그룹,100,100g,FALSE,113,471,3,0.03,0.1,22
닭가슴살 어디까지 먹어봤니 스파이시 토마토,바디나인,150,150g,FALSE,155,240,5,3,0,29
닭가슴살 어디까지 먹어봤니 까르보나라,바디나인,150,150g,FALSE,210,250,12,2,0,28
닭가슴살 어디까지 먹어봤니 인도커리,바디나인,150,150g,FALSE,160,310,3,1,0,31
닭가슴살 어디까지 먹어봤니 허브,바디나인,150,150g,FALSE,155,570,2,1,0,33
닭가슴살 어디까지 먹어봤니 백숙,바디나인,150,150g,FALSE,100,380,1,0,0,22
촉촉한 한입 닭가슴살 탄두리맛,바디나인,100,100g,FALSE,119,340,1,2,1,23
내가 몸짱이 될 큐브닭 마라맛,바디나인,100,100g,FALSE,142,298,6.9,0,1.4,17
내가 몸짱이 될 큐브닭 치즈맛,바디나인,100,100g,FALSE,202,389,6,2,4.6,16
내가 몸짱이 될 큐브닭 청양고추맛,바디나인,100,100g,FALSE,154,381,9,4,1.5,18
내가 몸짱이 될 큐브닭 오리지널,바디나인,100,100g,FALSE,154,397,8,3,1.5,18
